0.11791730750889032,0.04985267779994142,-0.013055671589536187,-0.07332478221156488,-0.12388123146847178,-0.17421986943214535,-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838
0.04985267779994142,-0.013055671589536187,-0.07332478221156488,-0.12388123146847178,-0.17421986943214535,-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286
-0.013055671589536187,-0.07332478221156488,-0.12388123146847178,-0.17421986943214535,-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406
-0.07332478221156488,-0.12388123146847178,-0.17421986943214535,-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091
-0.12388123146847178,-0.17421986943214535,-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243
-0.17421986943214535,-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032
-0.21610350563039332,-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383
-0.25229323991476565,-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615
-0.28804098384524657,-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869
-0.316591453979838,-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914
-0.3404671676107286,-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092
-0.36869232515798406,-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905
-0.3894466218334091,-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174
-0.40837966729213243,-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148
-0.4209091870999032,-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387
-0.43762436945583383,-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443
-0.44883052121175615,-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648
-0.4556425623089869,-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976
-0.44386384243814914,-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654
-0.412976756584092,-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078
-0.3647983536238905,-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514
-0.3048745178565174,-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861
-0.2398973208657148,-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934
-0.1769906159443387,-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876
-0.12023497443937443,-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406
-0.0715539743542648,-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365
-0.032064097788305976,-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258
-0.0004845336767583654,0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924
0.02342585116550078,0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971
0.039768863446211514,0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339
0.05079452531298861,0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686
0.05666644109939934,0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496
0.05905410457207876,0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507
0.057663055368382406,0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328
0.054149772316397365,0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246
0.05134108190783258,0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118
0.05355915410917924,0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746
0.06419206247963971,0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713
0.08456585998657339,0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363
0.11278429702480686,0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132
0.14341404800010496,0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953
0.16898176528178507,0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827
0.1834030513539328,0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917
0.18442859127727246,0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108
0.17329823941071118,0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115
0.15281221307450746,0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063
0.1264810467165713,0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063,-0.08557840274092135
0.09725040403888363,0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063,-0.08557840274092135,-0.11325470736287309
0.06745150517604132,0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063,-0.08557840274092135,-0.11325470736287309,-0.14747580715926736
0.03877393567342953,0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063,-0.08557840274092135,-0.11325470736287309,-0.14747580715926736,-0.1860203784728355
0.01258006174660827,-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063,-0.08557840274092135,-0.11325470736287309,-0.14747580715926736,-0.1860203784728355,-0.2253561174659024
-0.010204624233960917,-0.02946188164843108,-0.0465446496172115,-0.06416283888857063,-0.08557840274092135,-0.11325470736287309,-0.14747580715926736,-0.1860203784728355,-0.2253561174659024,-0.26210689412775096
